id,province,carcolour,hp,gender,age,lic_years,pastclaims,claims,exp_years
54196,KZN,White,242,0,23,5,1,1,0.736481862
54197,KZN,White,128,0,59,41,2,0,0.550308008
54198,GP,Black,262,0,29,10,2,0,0.774811773
54199,FS,Yellow,235,0,44,25,1,0,0.769336071
54200,EC,Black,145,1,25,7,1,0,0.796714579
54201,WC,Black,88,0,80,61,0,0,0.703627652
54202,KZN,Black,96,0,43,25,3,1,0.856947296
54203,GP,Red,74,1,67,49,2,0,0.83504449
54204,KZN,White,68,1,69,51,0,0,0.845995893
54205,GP,Red,70,0,21,3,1,0,1.505817933
54206,GP,Red,76,1,40,22,0,0,0.821355236
54207,WC,Silver,120,0,36,18,1,0,0.402464066
54208,EC,Red,88,1,45,26,1,0,0.936344969
54209,WC,Black,78,0,75,57,0,0,0.38329911
54210,GP,Silver,145,0,59,41,0,0,0.386036961
54211,NW,Silver,181,0,80,61,1,0,2.045174538
54212,GP,White,256,0,35,17,1,0,0.889801506
54213,WC,Green,121,0,18,0,0,0,0.432580424
54214,FS,Green,53,1,79,60,3,1,0.517453799
54215,KZN,White,93,1,67,48,3,0,0.933607118
54216,FS,White,174,0,24,6,1,0,0.605065024
54217,WC,Black,228,0,79,61,0,0,0.848733744
54218,WC,White,82,1,23,5,0,0,1.440109514
54219,WC,Silver,88,1,26,8,1,0,0.944558522
54220,WC,White,129,1,48,29,1,0,0.908966461
54221,GP,Blue,472,1,61,43,1,0,0.950034223
54222,EC,Red,275,0,21,0,1,1,0.629705681
54223,NW,Green,120,1,82,63,4,1,1.037645448
54224,KZN,Silver,144,0,72,53,0,0,0.796714579
54226,KZN,Green,89,0,21,3,0,0,0.596851472
54227,FS,White,137,0,76,58,0,1,1.081451061
54228,LIM,Black,282,0,33,14,2,0,0.829568789
54229,NC,Black,158,0,25,5,1,0,1.237508556
54230,GP,Silver,238,1,53,35,1,0,0.613278576
54231,WC,Red,142,1,63,45,2,1,0.772073922
54232,GP,Black,242,0,30,12,0,0,0.843258042
54233,KZN,Red,48,0,32,14,1,0,0.41615332
54234,KZN,Green,180,0,42,24,2,0,1.051334702
54235,NW,Green,168,0,73,55,1,0,0.678986995
54236,WC,White,157,1,31,12,0,1,0.503764545
54237,WC,White,75,1,73,54,1,0,1.07871321
54238,KZN,Red,111,1,70,50,4,0,1.084188912
54239,WC,Black,57,1,39,19,1,0,1.171800137
54240,GP,White,117,1,33,15,0,0,1.489390828
54241,NC,Blue,174,0,36,18,1,0,0.952772074
54242,WC,Red,131,0,36,18,1,1,0.698151951
54243,FS,White,102,1,23,4,4,0,1.152635181
54244,KZN,Red,108,1,82,64,1,0,1.013004791
54245,NW,White,55,1,78,60,1,0,1.023956194
54246,GP,White,86,0,56,38,0,2,1.174537988
54247,NW,Red,151,0,77,59,4,0,0.528405202
54248,WC,Blue,114,0,28,9,1,1,0.681724846
54249,WC,Green,175,1,35,17,1,0,0.621492129
54250,KZN,White,234,0,85,66,1,0,0.514715948
54251,EC,Red,124,0,76,56,1,0,1.262149213
54252,MP,White,144,1,27,9,1,0,0.350444901
54253,GP,Green,126,0,76,58,2,0,0.574948665
54254,WC,Red,48,0,40,21,2,0,1.234770705
54255,WC,Silver,72,0,24,6,1,0,0.898015058
54256,MP,Yellow,64,1,81,63,0,0,1.00752909
54257,WC,White,122,1,30,11,2,0,1.497604381
54258,KZN,Red,214,0,74,55,0,0,0.391512663
54259,WC,Green,69,0,57,39,1,0,0.761122519
54260,WC,Black,162,0,60,42,1,0,0.640657084
54261,GP,Silver,175,1,31,13,1,0,0.900752909
54262,WC,White,43,1,38,20,0,0,1.193702943
54263,FS,Yellow,58,1,20,2,3,1,0.594113621
54264,FS,Black,41,0,81,63,1,0,1.097878166
54265,FS,Yellow,120,0,38,20,2,0,1.141683778
54266,FS,Yellow,138,1,20,1,5,1,0.829568789
54267,MP,Red,56,0,20,2,1,0,1.106091718
54268,NW,White,159,1,43,24,1,0,1.125256674
54269,KZN,Black,44,0,19,1,0,0,0.640657084
54270,FS,Yellow,182,0,29,11,1,0,0.342231348
54271,MP,Red,98,1,70,51,0,0,0.542094456
54272,WC,White,86,1,29,11,2,0,1.683778234
54273,EC,White,170,0,40,21,1,1,1.371663244
54274,EC,White,131,0,58,39,0,0,0.629705681
54275,NW,White,134,1,50,31,1,0,1.07871321
54276,GP,White,102,1,55,36,1,1,0.906228611
54277,GP,Red,174,1,28,10,1,0,0.421629021
54279,FS,Black,158,0,73,55,0,0,0.76386037
54280,EC,White,219,0,31,13,1,0,1.368925394
54281,WC,White,189,0,52,34,1,0,1.059548255
54282,FS,Green,246,0,44,25,0,0,0.761122519
54283,WC,White,67,1,35,16,1,0,0.632443532
54284,MP,Red,84,1,23,4,1,0,1.275838467
54285,GP,Red,161,0,56,38,0,0,0.958247775
54286,KZN,Silver,72,1,71,52,0,1,0.219028063
54287,GP,Red,174,0,73,54,0,0,1.46201232
54288,WC,White,122,1,60,42,1,0,0.887063655
54289,GP,White,222,1,27,9,0,0,1.193702943
54290,EC,Yellow,76,0,25,7,0,0,0.468172485
54291,GP,Red,75,1,40,22,0,0,0.980150582
54292,KZN,White,119,0,40,21,0,0,1.065023956
54293,KZN,Black,119,0,42,24,2,0,0.514715948
54294,EC,White,147,1,61,42,0,0,0.66255989
54295,GP,Red,91,0,19,1,1,0,1.023956194
54296,GP,Black,55,1,32,13,1,0,0.947296372
54297,MP,Black,60,1,39,20,1,0,0.791238877
54298,FS,Black,131,1,66,47,2,0,0.309377139
54299,EC,Red,73,0,44,26,1,0,0.728268309
54300,GP,White,235,0,31,13,1,0,0.906228611
54301,WC,Black,53,0,85,67,1,0,0.479123888
54302,EC,White,76,1,27,8,2,0,0.588637919
54303,KZN,White,159,1,22,3,1,0,0.492813142
54304,KZN,Green,58,0,82,64,2,0,1.054072553
54305,WC,White,165,1,34,15,1,0,1.01026694
54306,WC,Green,109,0,19,1,1,0,0.709103354
54307,FS,Red,101,1,65,47,1,0,0.829568789
54308,GP,White,118,0,82,64,1,0,0.446269678
54309,MP,White,80,0,71,53,1,0,1.415468857
54310,GP,Yellow,166,1,59,40,0,0,1.582477755
54311,GP,Red,55,1,19,1,1,0,0.599589322
54312,WC,Black,69,1,83,64,2,0,0.824093087
54313,GP,Silver,53,1,60,42,0,0,0.585900068
54314,KZN,White,171,1,74,55,2,0,0.52019165
54315,MP,Red,150,0,36,18,1,0,0.459958932
54316,WC,White,143,0,66,48,1,0,0.6954141
54318,KZN,Blue,114,1,27,9,0,1,1.379876797
54319,MP,Silver,249,1,38,19,0,0,0.629705681
54320,GP,White,209,1,30,12,3,0,0.506502396
54321,KZN,White,114,0,53,34,0,0,0.79945243
54322,KZN,White,79,1,44,24,1,0,1.144421629
54323,EC,White,130,1,23,4,0,0,1.169062286
54324,WC,White,83,1,50,31,1,0,1.004791239
54326,GP,Silver,112,1,65,47,3,0,0.681724846
54327,MP,White,120,0,41,23,0,0,1.311430527
54328,WC,White,81,0,70,52,0,0,1.711156742
54330,GP,Yellow,120,1,57,39,1,0,0.917180014
54331,GP,Silver,267,1,52,33,4,0,0.572210815
54332,WC,White,149,0,71,53,1,0,0.818617385
54333,WC,Yellow,82,1,56,38,2,1,0.744695414
54334,WC,White,197,0,31,13,0,0,1.629021218
54335,GP,Black,172,0,33,15,0,0,1.221081451
54336,GP,Blue,155,0,40,22,1,0,0.490075291
54337,KZN,Blue,65,1,54,36,0,0,0.859685147
54338,WC,Yellow,115,0,53,35,1,0,0.725530459
54340,NW,White,45,1,84,66,0,0,0.755646817
54341,WC,Black,109,1,36,18,1,1,1.059548255
54342,EC,White,89,0,29,11,3,0,0.777549624
54343,MP,Black,134,1,20,2,1,0,0.815879535
54344,KZN,White,84,1,50,31,0,0,0.802190281
54345,GP,Silver,69,0,29,10,1,0,0.862422998
54346,EC,Black,48,1,82,64,3,0,0.739219713
54347,WC,Black,134,1,40,22,1,0,0.722792608
54348,EC,White,93,0,52,33,4,0,0.45174538
54349,KZN,Blue,109,0,85,67,0,0,0.632443532
54350,NW,White,108,0,23,4,3,0,0.985626283
54351,NW,White,150,1,48,29,1,0,1.270362765
54352,NC,White,130,0,66,47,1,0,0.793976728
54353,GP,Yellow,78,0,32,14,0,0,1.242984257
54354,GP,Black,61,0,49,31,1,0,1.80698152
54355,WC,White,257,1,27,9,0,0,0.689938398
54356,EC,White,143,1,46,27,1,0,0.689938398
54357,KZN,Silver,160,0,25,6,2,0,0.703627652
54358,WC,Green,154,0,38,19,1,0,0.202600958
54359,EC,Black,41,1,30,11,1,0,1.267624914
54360,GP,Silver,200,1,57,39,4,0,1.869952088
54361,WC,Silver,113,0,64,44,1,0,1.127994524
54362,GP,White,138,1,85,67,1,0,1.256673511
54363,NW,Green,144,1,76,57,2,0,0.632443532
54364,WC,Green,79,0,69,50,0,0,1.00752909
54365,GP,Yellow,76,0,63,44,1,0,0.840520192
54366,WC,Red,69,0,44,26,4,0,0.544832307
54367,WC,White,167,0,29,11,0,0,0.572210815
54368,FS,White,132,1,35,17,0,0,1.133470226
54369,KZN,White,138,0,69,50,0,0,0.678986995
54370,KZN,White,55,0,29,11,2,0,0.780287474
54371,FS,White,170,0,48,30,0,0,0.473648186
54372,WC,Silver,44,1,27,9,0,1,1.333333333
54373,KZN,Green,121,0,46,28,2,0,1.14715948
54374,WC,Red,186,0,72,54,0,0,0.45174538
54375,GP,White,258,0,86,67,0,0,0.610540726
54376,NW,White,187,1,21,3,1,0,1.138945927
54377,GP,Black,216,1,18,0,1,0,0.632443532
54378,MP,Red,58,1,76,58,2,1,0.991101985
54380,EC,Silver,99,1,85,67,1,0,0.525667351
54381,LIM,White,369,0,32,14,1,0,0.952772074
54382,FS,Black,147,0,80,61,0,0,1.35797399
54383,GP,White,103,0,77,59,1,0,1.661875428
54384,FS,Blue,86,0,35,17,1,0,0.714579055
54385,LIM,White,66,0,62,43,2,0,0.772073922
54386,KZN,Green,87,1,76,57,1,0,0.676249144
54387,WC,Black,63,0,47,28,0,0,0.720054757
54388,FS,White,83,0,20,2,2,0,1.262149213
54389,EC,Silver,120,0,19,0,0,1,0.837782341
54390,WC,White,169,0,24,6,0,0,0.848733744
54392,FS,Green,262,0,67,49,0,0,0.97467488
54393,NW,Black,93,1,29,11,1,0,0.818617385
54394,WC,Red,45,0,20,2,1,0,0.772073922
54395,FS,White,222,0,49,31,2,0,0.936344969
54396,FS,Green,81,0,25,6,0,0,1.117043121
54397,NW,White,80,0,50,32,2,0,0.629705681
54398,WC,Red,77,0,43,25,1,0,1.352498289
54399,NW,Green,134,1,82,64,1,0,0.511978097
54400,NW,Silver,110,1,33,14,3,0,0.851471595
54401,WC,White,150,1,82,64,4,0,1.125256674
54402,FS,White,138,0,28,10,1,0,0.594113621
54403,WC,White,180,1,76,57,1,0,0.728268309
54404,WC,Red,61,1,43,24,5,0,0.988364134
54405,FS,White,92,0,25,7,0,0,0.709103354
54406,NW,White,258,0,55,37,1,0,0.585900068
54407,FS,Silver,111,1,46,28,0,0,0.692676249
54408,FS,Green,340,0,61,42,1,0,1.100616016
54409,GP,Red,196,0,47,29,1,0,0.83504449
54410,FS,White,125,1,42,24,1,0,0.692676249
54411,KZN,White,178,1,51,32,2,0,0.917180014
54412,FS,Red,188,0,67,49,0,0,1.144421629
54413,FS,Red,174,0,31,13,0,0,0.34770705
54414,GP,Silver,109,0,69,50,0,0,0.48733744
54415,FS,Blue,81,0,40,22,1,0,1.086926762
54416,MP,Silver,125,1,56,38,1,0,0.829568789
54417,MP,Yellow,113,0,33,15,1,0,1.032169747
54418,FS,White,65,1,39,20,4,0,0.772073922
54419,WC,Red,46,1,78,60,2,0,1.300479124
54420,WC,Silver,192,1,46,27,1,0,0.432580424
54421,EC,Red,215,0,29,10,0,1,1.07871321
54422,WC,Black,46,1,26,8,1,0,1.237508556
54423,WC,Black,197,0,22,4,0,1,1.451060917
54424,FS,Blue,291,1,47,29,0,0,0.637919233
54425,MP,Yellow,153,1,21,2,2,1,0.577686516
54426,KZN,Black,191,1,25,7,0,1,0.755646817
54427,KZN,Black,167,1,26,8,2,2,0.700889802
54428,EC,White,114,0,82,63,3,0,0.895277207
54429,GP,White,150,0,84,66,1,0,0.654346338
54430,WC,Red,186,0,77,58,1,0,0.747433265
54431,MP,Blue,199,1,32,13,0,0,0.281998631
54432,FS,Blue,52,0,34,16,1,0,1.171800137
54433,WC,Black,290,0,47,29,0,0,0.780287474
54434,KZN,Green,87,0,72,54,0,0,0.818617385
54435,WC,Red,73,1,47,29,2,0,0.706365503
54436,WC,Red,129,0,25,7,4,0,0.380561259
54437,NW,Blue,89,0,48,30,0,0,0.928131417
54438,KZN,White,81,0,83,65,1,0,0.566735113
54439,WC,Red,46,0,49,31,1,0,0.747433265
54440,FS,Black,161,1,55,36,1,0,0.991101985
54441,GP,Yellow,69,0,76,57,1,0,0.668035592
54442,FS,White,120,0,28,10,0,0,0.750171116
54443,WC,Red,99,0,51,32,0,0,1.212867899
54444,WC,White,120,1,25,7,1,0,0.355920602
54445,WC,Black,97,0,41,23,1,1,0.41615332
54446,EC,Black,83,1,35,16,1,0,0.550308008
54447,KZN,Red,183,1,24,5,2,0,0.432580424
54448,WC,Black,117,1,63,45,1,0,1.136208077
54449,GP,White,160,1,47,28,1,0,0.542094456
54450,KZN,Blue,180,0,59,41,2,0,0.533880903
54451,GP,Black,196,1,75,56,1,0,0.887063655
54452,NW,Red,111,1,87,69,1,0,0.531143053
54453,MP,Black,105,0,62,44,1,0,1.393566051
54454,KZN,Black,163,0,22,3,1,1,0.788501027
54455,GP,White,104,0,71,53,1,0,1.171800137
54456,WC,White,46,1,54,35,1,0,0.394250513
54457,WC,Yellow,90,0,47,28,1,0,0.698151951
54458,WC,Silver,187,1,62,44,0,0,0.911704312
54459,WC,White,96,1,19,1,1,1,1.226557153
54460,NW,Black,203,1,76,58,1,0,1.100616016
54461,KZN,Red,183,1,64,46,1,0,0.936344969
54462,MP,White,98,0,20,2,1,1,0.59137577
54463,WC,Silver,74,0,41,23,2,0,0.944558522
54464,EC,Green,73,1,81,63,1,0,0.79945243
54465,WC,White,122,0,30,12,0,0,1.593429158
54466,EC,Black,107,0,70,52,2,0,0.739219713
54467,WC,Blue,78,1,52,33,2,0,0.599589322
54468,FS,Blue,220,0,70,52,1,0,0.750171116
54469,EC,Silver,165,1,28,9,1,0,0.851471595
54470,NW,Silver,102,1,60,42,1,0,0.509240246
54471,EC,Green,126,1,69,51,1,0,0.678986995
54472,NW,Silver,165,0,21,2,0,0,0.616016427
54474,GP,Black,98,1,75,57,1,0,0.873374401
54475,EC,White,132,1,38,20,3,1,0.580424367
54476,KZN,White,104,1,25,7,0,0,1.314168378
54477,FS,Red,132,0,22,4,0,0,0.774811773
54478,NW,Silver,134,1,55,37,0,0,0.665297741
54479,EC,Blue,180,0,49,31,1,0,0.711841205
54480,KZN,White,236,1,29,11,2,0,0.963723477
54481,KZN,White,322,0,20,2,0,1,0.48733744
54482,GP,White,78,0,71,52,2,0,1.278576318
54483,NW,Green,46,0,63,45,0,0,0.632443532
54484,FS,Red,99,0,58,40,0,0,1.582477755
54485,GP,White,119,0,29,11,1,0,0.90349076
54486,FS,White,153,1,47,28,2,0,0.427104723
54487,KZN,Blue,63,1,76,58,1,0,0.470910335
54488,GP,Red,51,1,24,6,1,0,1.040383299
54489,GP,White,76,0,83,65,0,0,0.818617385
54490,KZN,Blue,146,1,58,40,1,0,1.338809035
54491,EC,Yellow,107,0,20,2,0,0,0.873374401
54492,GP,White,109,0,35,17,0,0,0.498288843
54493,WC,Blue,114,0,78,60,1,0,0.774811773
54495,MP,Red,108,1,23,5,1,4,1.037645448
54496,GP,Red,256,0,18,0,1,0,0.711841205
54497,MP,Silver,124,1,61,43,1,0,1.185489391
54498,WC,Silver,108,0,28,9,0,0,0.635181383
54499,EC,White,299,0,48,30,1,0,0.503764545
54500,NW,Red,193,1,21,3,0,0,0.618754278
54501,GP,Red,68,1,40,21,3,0,0.969199179
54502,KZN,White,300,1,39,21,1,1,1.095140315
54503,NW,Red,88,1,22,2,1,0,1.136208077
54504,EC,Silver,108,0,26,7,0,0,0.802190281
54505,KZN,Blue,92,0,23,2,1,0,0.736481862
54506,WC,White,109,0,21,3,0,2,2.099931554
54507,KZN,White,85,0,72,53,2,0,0.744695414
54508,MP,Red,80,1,18,0,1,0,0.34770705
54510,EC,Red,200,0,20,2,0,2,0.648870637
54511,KZN,Black,108,0,18,0,1,0,0.476386037
54512,FS,White,124,1,18,0,0,1,0.936344969
54513,EC,Black,184,1,49,30,1,0,1.407255305
54514,KZN,Red,65,1,30,12,0,0,0.821355236
54515,GP,Red,90,1,61,42,0,0,0.646132786
54516,GP,Black,49,1,50,32,1,0,1.059548255
54517,EC,White,52,1,52,34,1,0,0.481861739
54518,WC,Red,96,0,51,33,2,0,0.673511294
54519,GP,White,146,0,47,29,0,0,0.8678987
54520,LIM,White,80,0,66,48,2,0,0.511978097
54522,FS,Blue,72,1,40,22,4,0,1.089664613
54523,GP,Black,53,0,69,50,0,0,0.65982204
54524,EC,White,76,0,29,11,1,0,0.700889802
54525,NW,White,132,1,48,29,0,0,0.837782341
54526,WC,Green,113,1,25,7,3,0,1.215605749
54527,MP,White,194,1,84,66,1,0,0.413415469
54528,FS,Blue,158,0,62,44,4,1,0.651608487
54529,KZN,Red,196,0,23,4,0,0,0.459958932
54530,WC,White,109,1,63,45,0,0,0.583162218
54531,EC,Black,71,1,43,23,1,0,0.62696783
54533,WC,White,146,0,55,37,4,0,0.90349076
54534,LIM,White,225,1,47,28,0,0,1.256673511
54535,FS,White,128,0,27,9,1,1,1.18275154
54536,GP,Silver,266,0,36,15,0,0,1.300479124
54537,NW,White,176,1,30,12,1,1,0.772073922
54538,WC,Yellow,81,0,22,4,2,0,0.851471595
54539,KZN,White,105,0,29,11,0,0,0.457221081
54540,NW,Silver,88,1,48,29,1,0,0.48733744
54541,NW,Silver,161,1,53,35,0,0,0.837782341
54542,GP,White,145,0,84,66,1,1,0.804928131
54543,WC,Red,166,0,79,61,2,0,1.253935661
54544,WC,Blue,192,1,41,23,3,0,0.635181383
54545,WC,Black,118,0,42,24,2,0,0.873374401
54546,KZN,Red,82,0,51,32,3,0,1.215605749
54547,KZN,White,160,1,21,2,0,0,0.38329911
54548,GP,Green,102,0,31,11,1,0,1.379876797
54549,WC,White,129,1,57,39,1,0,0.533880903
54550,LIM,White,179,0,78,59,0,0,0.388774812
54551,FS,Black,155,0,47,29,0,0,0.536618754
54552,NW,Black,304,1,30,12,1,0,1.749486653
54553,EC,Black,245,0,71,52,0,0,1.11430527
54554,MP,White,87,1,23,4,1,0,0.366872005
54555,KZN,White,208,0,44,25,0,0,1.519507187
54556,WC,White,75,0,85,67,2,0,1.338809035
54557,KZN,White,92,0,60,42,3,0,0.542094456
54558,WC,White,90,0,67,49,1,0,1.256673511
54559,WC,White,116,1,19,0,1,0,0.572210815
54560,WC,Green,129,1,41,22,0,0,0.569472964
54561,NW,Red,49,1,20,1,1,0,1.026694045
54562,FS,Red,122,0,26,7,0,0,0.985626283
54563,FS,Black,195,1,25,6,0,0,0.744695414
54564,MP,Red,50,1,45,27,1,0,0.440793977
54565,WC,Silver,217,1,29,11,3,0,1.084188912
54566,WC,White,63,1,41,23,1,0,1.314168378
54567,FS,White,54,0,22,4,2,0,0.83504449
54568,GP,Yellow,142,0,76,56,2,0,0.741957563
54569,WC,Yellow,207,1,85,66,3,0,1.399041752
54570,GP,White,71,1,85,67,4,0,0.826830938
54571,FS,White,229,0,53,35,0,0,0.725530459
54572,MP,White,66,1,82,64,0,0,0.681724846
54573,FS,White,98,0,27,9,1,0,0.558521561
54574,GP,Red,109,1,48,28,0,1,0.79945243
54575,GP,Red,150,0,55,37,1,0,1.207392197
54576,MP,White,216,0,71,53,2,0,0.509240246
54577,KZN,White,284,1,26,6,2,0,0.391512663
54578,WC,White,137,0,60,42,2,0,0.90349076
54579,EC,White,217,1,48,30,0,0,0.862422998
54580,KZN,White,52,0,52,34,1,0,0.547570157
54581,WC,Red,180,1,75,57,2,0,0.700889802
54582,NW,Silver,140,0,39,21,2,0,1.229295003
54583,WC,White,141,1,26,8,2,0,0.911704312
54584,WC,White,49,1,46,27,1,0,0.884325804
54585,WC,White,51,0,75,56,1,0,1.155373032
54586,EC,Silver,138,0,44,25,0,0,0.577686516
54588,WC,Black,94,1,77,59,2,0,0.459958932
54589,WC,Black,196,0,26,8,2,1,1.013004791
54590,KZN,White,195,0,82,63,0,0,1.023956194
54591,EC,Red,175,1,37,19,0,1,0.427104723
54592,GP,White,78,1,40,22,1,0,1.152635181
54593,WC,Blue,65,0,19,1,1,0,1.185489391
54594,GP,Blue,48,0,18,0,0,0,0.574948665
54595,WC,Yellow,201,1,86,68,1,0,0.925393566
54596,MP,White,120,0,42,22,0,0,1.305954825
54597,EC,Green,74,1,25,6,1,0,0.700889802
54598,NW,Red,94,1,69,51,1,0,0.665297741
54600,GP,Red,132,0,35,16,4,0,0.689938398
54601,GP,Red,112,1,20,1,1,0,1.451060917
54602,WC,Black,42,1,65,47,1,0,0.643394935
54603,WC,Black,43,1,59,40,2,0,1.347022587
54604,EC,White,142,0,50,32,1,0,1.552361396
54605,GP,Yellow,211,1,19,1,2,0,0.709103354
54606,WC,White,261,0,49,31,2,1,1.308692676
54607,WC,White,217,0,39,20,0,0,1.127994524
54608,NW,Silver,64,0,59,40,3,0,0.76659822
54609,EC,Red,123,0,65,47,1,0,0.851471595
54610,NW,Black,126,1,28,10,3,0,0.517453799
54611,GP,White,161,0,26,7,0,0,0.301163587
54612,WC,Red,63,0,41,23,1,0,0.862422998
54613,FS,Red,166,1,81,63,1,0,0.542094456
54614,GP,White,98,0,29,11,0,0,0.87063655
54615,WC,Green,62,1,83,65,0,0,1.177275838
54616,WC,White,99,1,57,38,2,0,1.347022587
54617,KZN,White,47,0,64,45,2,0,0.525667351
54618,GP,Yellow,87,1,62,44,2,0,0.832306639
54619,FS,Black,113,1,86,68,4,0,1.201916496
54620,GP,Red,290,1,74,56,2,2,1.711156742
54621,WC,Green,246,1,18,0,5,0,0.610540726
54622,GP,Red,45,0,30,12,1,0,1.336071184
54623,GP,Red,118,0,31,13,4,0,1.054072553
54624,WC,Red,54,0,60,42,1,0,1.467488022
54625,WC,White,261,0,22,4,1,0,0.66255989
54626,KZN,Black,52,0,54,35,1,0,0.714579055
54627,WC,Black,156,1,40,22,1,0,1.040383299
54628,NW,White,187,1,67,48,0,0,1.07871321
54629,WC,Yellow,241,1,69,51,2,0,0.594113621
54630,KZN,Silver,119,1,18,0,1,1,0.621492129
54631,WC,Yellow,101,0,72,54,2,0,0.971937029
54632,WC,Green,311,1,85,66,1,0,0.711841205
54633,KZN,Green,125,0,67,49,1,0,1.347022587
54634,KZN,White,78,0,70,51,1,0,1.527720739
54635,WC,White,125,1,40,22,2,0,0.585900068
54636,EC,Blue,37,1,21,2,1,0,0.678986995
54637,KZN,Green,110,0,64,46,0,0,1.464750171
54638,FS,White,110,0,29,9,0,0,0.599589322
54639,NW,Silver,59,1,41,23,0,0,0.544832307
54640,WC,Red,125,0,72,52,2,1,0.676249144
54641,GP,Red,97,1,40,21,2,0,0.689938398
54642,EC,Green,99,0,27,8,3,0,1.316906229
54643,WC,Red,88,0,20,1,1,0,1.256673511
54644,KZN,White,149,0,64,45,0,1,0.758384668
54645,GP,White,156,0,36,16,4,0,0.706365503
54646,GP,Blue,131,1,49,31,0,0,0.977412731
54647,NW,White,215,1,20,2,0,0,0.643394935
54648,NW,White,319,0,24,6,0,0,0.76659822
54649,GP,White,187,0,33,15,2,0,0.621492129
54650,KZN,Red,146,0,34,16,2,0,0.498288843
54651,FS,Black,121,0,25,7,0,1,1.363449692
54652,KZN,Black,59,1,41,22,0,0,0.955509925
54653,WC,Black,211,1,55,37,2,2,1.237508556
54654,KZN,Silver,124,0,40,22,0,0,0.643394935
54656,GP,Silver,102,1,43,24,3,0,0.295687885
54657,EC,White,160,1,34,15,0,0,0.761122519
54658,EC,Blue,191,0,19,0,1,1,0.856947296
54659,KZN,Black,176,1,73,54,1,0,0.722792608
54660,WC,Red,135,0,75,57,2,0,1.834360027
54661,WC,Red,46,0,46,28,1,0,0.325804244
54662,GP,White,182,0,49,31,0,0,0.6954141
54663,WC,White,95,0,64,44,1,0,0.366872005
54664,GP,White,152,1,74,55,0,0,1.136208077
54665,WC,White,191,0,50,31,2,0,0.774811773
54666,KZN,Blue,147,0,23,4,1,0,0.960985626
54667,NW,Blue,59,1,27,8,1,0,0.722792608
54668,WC,Black,63,0,63,45,1,0,0.506502396
54669,WC,Silver,85,1,25,7,2,0,0.804928131
54670,WC,White,110,0,42,23,4,1,0.843258042
54671,FS,Blue,75,0,22,4,0,0,0.167008898
54672,GP,Yellow,78,1,46,28,0,0,0.76659822
54673,EC,Black,203,0,18,0,2,0,0.752908966
54674,NW,White,236,0,80,62,1,0,1.149897331
54675,EC,White,105,1,70,52,1,0,0.585900068
54676,KZN,Blue,168,0,34,16,3,0,1.01026694
54677,WC,Red,108,0,22,3,0,0,0.640657084
54678,GP,White,197,0,68,50,1,0,0.862422998
54679,GP,Yellow,156,0,81,62,0,1,1.464750171
54680,GP,Black,89,1,80,62,2,0,0.813141684
54681,WC,Black,74,1,28,8,0,0,0.547570157
54682,GP,Red,54,1,70,51,1,0,1.94934976
54683,KZN,Blue,132,1,46,28,1,0,1.46201232
54684,WC,Silver,74,1,40,21,0,1,0.898015058
54685,FS,Silver,208,1,23,4,0,1,0.700889802
54686,WC,Black,63,0,60,41,1,0,1.070499658
54687,NW,Red,194,0,67,48,2,1,1.245722108
54688,NC,White,77,0,72,54,1,0,0.908966461
54689,MP,Red,100,1,22,3,2,0,0.758384668
54690,NW,Black,64,1,23,3,0,0,0.670773443
54691,NW,Black,95,0,31,12,1,0,0.815879535
54692,EC,White,102,1,55,34,0,0,0.802190281
54693,FS,Silver,117,0,47,29,1,0,0.807665982
54694,GP,Silver,68,0,53,35,1,0,0.706365503
54695,EC,Green,101,0,66,48,0,0,0.544832307
54696,GP,Silver,175,0,30,11,1,0,0.889801506
54697,GP,Black,46,1,61,42,2,1,0.479123888
54698,WC,Silver,59,0,48,29,2,0,1.256673511
54699,GP,White,92,0,32,14,4,0,0.484599589
54700,FS,White,81,0,48,29,1,0,1.155373032
54701,KZN,White,92,0,18,0,3,0,0.804928131
54702,GP,Red,134,1,49,31,2,0,0.944558522
54703,MP,White,59,0,19,0,0,0,1.237508556
54704,KZN,Silver,191,1,50,32,0,0,1.14715948
54705,WC,Red,44,1,50,31,0,0,0.908966461
54706,WC,White,54,0,84,66,1,0,0.648870637
54707,KZN,Black,164,0,67,49,0,0,0.673511294
54708,WC,Red,55,0,42,23,1,0,0.654346338
54709,FS,Red,77,0,29,10,2,0,0.646132786
54711,EC,White,123,1,59,40,0,0,0.369609856
54712,WC,Green,104,0,33,14,1,0,0.772073922
54713,LIM,White,208,0,21,3,0,0,0.845995893
54714,KZN,Yellow,92,0,24,6,1,0,0.706365503
54715,GP,Black,157,0,82,64,2,0,0.238193018
54716,WC,Silver,78,0,70,52,2,0,0.971937029
54717,WC,Black,114,1,37,17,0,0,0.714579055
54719,FS,Black,151,0,56,38,2,0,0.887063655
54720,FS,Red,218,1,34,15,0,0,0.774811773
54721,WC,Red,132,1,22,4,2,0,0.906228611
54722,WC,Yellow,122,0,46,28,1,0,0.569472964
54723,EC,Yellow,52,0,42,22,0,0,1.11430527
54724,KZN,Black,63,1,79,61,1,0,0.424366872
54725,WC,Blue,95,1,73,55,0,0,0.698151951
54726,FS,Silver,53,0,82,64,0,0,0.919917864
54727,GP,Red,172,0,25,6,1,0,0.602327173
54728,KZN,Green,261,0,85,65,2,0,0.807665982
